coin,blockchain,time_range,whale_transaction_count,total_volume
SOL,Solana,2024-05-01 02:00,6,4216.42
BTC,Bitcoin,2024-10-06 14:00,7,25095.84
SOL,Solana,2024-08-14 17:00,4,2539.9
BTC,Bitcoin,2025-06-27 17:00,4,29818.4
SOL,Solana,2025-06-18 18:00,12,2125.33
SOL,Solana,2024-05-11 13:00,12,2796.47
SOL,Solana,2024-04-08 10:00,7,1943.78
ETH,Ethereum,2024-05-26 06:00,17,10541.17
BTC,Bitcoin,2024-04-16 07:00,11,30188.32
BTC,Bitcoin,2024-02-24 02:00,9,27666.16
SOL,Solana,2024-02-27 01:00,6,2952.7
ETH,Ethereum,2024-06-12 05:00,24,10649.77
ETH,Ethereum,2024-11-21 00:00,11,11181.71
ETH,Ethereum,2025-07-05 12:00,8,18099.16
ADA,Cardano,2024-07-17 00:00,6,1029.97
ADA,Cardano,2024-12-28 00:00,6,368.47
BTC,Bitcoin,2024-03-04 09:00,13,16622.53
SOL,Solana,2025-02-26 01:00,6,2323.61
BTC,Bitcoin,2024-03-28 17:00,6,32177.03
ADA,Cardano,2024-07-28 07:00,2,1082.19
BTC,Bitcoin,2025-05-20 17:00,5,14905.05
BTC,Bitcoin,2024-10-04 04:00,7,32816.4
BTC,Bitcoin,2025-06-26 14:00,7,17858.4
ETH,Ethereum,2025-03-04 20:00,14,13339.75
BTC,Bitcoin,2025-01-15 10:00,20,25530.99
ADA,Cardano,2024-04-10 23:00,4,1271.82
BTC,Bitcoin,2024-03-18 06:00,5,25710.24
ETH,Ethereum,2024-04-15 05:00,15,12315.65
SOL,Solana,2024-09-23 02:00,5,2912.92
SOL,Solana,2024-07-12 11:00,10,1409.89
BTC,Bitcoin,2024-10-10 13:00,14,32665.1
BTC,Bitcoin,2025-05-05 13:00,13,21937.24
SOL,Solana,2024-07-08 15:00,6,1862.53
SOL,Solana,2025-01-20 22:00,11,1168.6
ETH,Ethereum,2025-05-31 20:00,14,4352.49
BTC,Bitcoin,2024-05-02 23:00,11,28767.13
ETH,Ethereum,2024-06-16 05:00,16,13334.25
ETH,Ethereum,2025-05-24 16:00,12,8679.29
ETH,Ethereum,2024-08-22 17:00,11,12047.72
BTC,Bitcoin,2024-12-22 18:00,9,33210.55
ETH,Ethereum,2024-07-28 07:00,10,8476.94
ADA,Cardano,2025-07-27 10:00,4,559.47
BTC,Bitcoin,2025-03-10 21:00,6,40822.21
BTC,Bitcoin,2024-08-16 16:00,11,13414.69
ADA,Cardano,2024-03-07 10:00,3,827.52
SOL,Solana,2024-11-27 15:00,8,3537.69
BTC,Bitcoin,2024-06-30 13:00,8,16124.5
SOL,Solana,2025-04-22 05:00,13,2189.44
ETH,Ethereum,2025-07-15 19:00,16,12126.58
SOL,Solana,2024-02-13 11:00,8,3525.28
BTC,Bitcoin,2025-05-22 15:00,8,19815.28
ETH,Ethereum,2025-02-09 18:00,11,5947.23
BTC,Bitcoin,2024-04-24 06:00,15,27936.29
SOL,Solana,2024-05-03 13:00,8,4870.91
SOL,Solana,2025-01-19 16:00,10,4055.03
SOL,Solana,2025-06-04 19:00,6,2051.96
ADA,Cardano,2024-03-14 03:00,5,438.08
BTC,Bitcoin,2024-04-12 01:00,7,11119.51
ETH,Ethereum,2025-05-01 21:00,20,12827.48
ETH,Ethereum,2024-07-19 12:00,11,2606.33
BTC,Bitcoin,2025-07-30 13:00,9,20819.24
SOL,Solana,2024-08-13 07:00,10,3350.29
BTC,Bitcoin,2024-09-08 02:00,8,17769.05
ETH,Ethereum,2024-05-06 21:00,15,12800.22
BTC,Bitcoin,2025-06-28 22:00,10,19516.88
SOL,Solana,2025-06-07 05:00,6,1966.75
ETH,Ethereum,2024-10-30 13:00,13,16999.14
ETH,Ethereum,2025-01-01 06:00,24,13331.66
ETH,Ethereum,2025-02-02 14:00,13,9346.16
ETH,Ethereum,2025-04-29 00:00,15,3609.17
SOL,Solana,2025-07-21 16:00,9,2683.39
ETH,Ethereum,2025-04-02 22:00,11,10732.92
BTC,Bitcoin,2025-01-18 09:00,7,25476.55
SOL,Solana,2024-04-04 19:00,9,3106.8
SOL,Solana,2024-01-18 16:00,10,3078.56
BTC,Bitcoin,2024-10-20 13:00,10,29651.2
ETH,Ethereum,2024-06-21 00:00,10,17509.94
ETH,Ethereum,2024-06-04 13:00,11,11991.29
ETH,Ethereum,2024-09-29 18:00,11,15031.86
BTC,Bitcoin,2024-05-01 09:00,16,33777.78
BTC,Bitcoin,2024-10-26 05:00,7,26452.07
ETH,Ethereum,2024-03-10 14:00,9,7666.13
BTC,Bitcoin,2024-08-26 02:00,17,29021.28
SOL,Solana,2024-06-29 01:00,7,1486.98
ETH,Ethereum,2025-05-21 12:00,20,19658.02
ADA,Cardano,2024-09-11 04:00,2,1129.15
BTC,Bitcoin,2024-02-19 21:00,7,29669.87
ADA,Cardano,2025-01-14 17:00,7,664.42
SOL,Solana,2024-02-05 00:00,8,2007.56
BTC,Bitcoin,2025-03-18 21:00,11,34729.26
ETH,Ethereum,2024-09-28 11:00,13,10651.87
SOL,Solana,2024-08-17 08:00,5,2477.0
SOL,Solana,2025-04-12 07:00,6,3425.72
ETH,Ethereum,2025-01-16 19:00,19,17503.36
ADA,Cardano,2025-06-04 02:00,9,1428.76
ADA,Cardano,2025-07-25 09:00,5,1079.17
SOL,Solana,2025-04-17 22:00,8,3662.08
ADA,Cardano,2024-01-17 01:00,6,1699.98
SOL,Solana,2025-02-18 18:00,6,1430.3
ETH,Ethereum,2025-02-24 17:00,11,8574.75
SOL,Solana,2024-09-29 05:00,6,2331.32
BTC,Bitcoin,2025-05-06 03:00,17,37643.61
SOL,Solana,2025-07-04 10:00,5,3205.16
BTC,Bitcoin,2024-01-20 05:00,6,11349.51
ETH,Ethereum,2024-05-25 16:00,14,6109.94
ADA,Cardano,2025-04-07 02:00,9,753.17
SOL,Solana,2024-09-01 13:00,4,2150.56
BTC,Bitcoin,2025-01-15 13:00,9,31879.62
ETH,Ethereum,2024-11-17 09:00,8,8460.47
ADA,Cardano,2025-03-16 22:00,2,994.08
BTC,Bitcoin,2024-06-14 23:00,6,19175.05
ETH,Ethereum,2024-06-22 22:00,11,9747.09
ADA,Cardano,2024-08-27 03:00,4,1612.49
SOL,Solana,2025-07-13 23:00,7,615.01
ETH,Ethereum,2024-04-29 13:00,12,7134.83
BTC,Bitcoin,2024-08-21 09:00,10,26695.71
BTC,Bitcoin,2024-08-06 08:00,7,31985.38
ADA,Cardano,2024-01-04 02:00,10,911.72
SOL,Solana,2025-05-09 17:00,7,2292.25
ADA,Cardano,2024-04-10 21:00,8,712.66
BTC,Bitcoin,2024-03-21 08:00,11,33353.58
ADA,Cardano,2024-08-24 05:00,1,1272.55
SOL,Solana,2025-05-05 07:00,7,2455.4
BTC,Bitcoin,2024-12-28 11:00,12,21303.8
BTC,Bitcoin,2025-02-10 12:00,12,30542.17
SOL,Solana,2024-03-16 07:00,4,3076.12
BTC,Bitcoin,2024-01-29 12:00,8,28561.35
SOL,Solana,2024-03-02 18:00,8,2458.26
SOL,Solana,2024-03-22 06:00,7,2009.32
BTC,Bitcoin,2024-11-29 03:00,9,18433.34
SOL,Solana,2025-07-27 19:00,9,2050.71
ADA,Cardano,2024-04-22 19:00,2,716.13
SOL,Solana,2024-03-19 14:00,5,1621.52
BTC,Bitcoin,2024-11-02 03:00,9,16698.01
ETH,Ethereum,2024-02-29 14:00,13,16798.54
SOL,Solana,2025-03-10 03:00,6,2422.77
BTC,Bitcoin,2024-05-30 10:00,11,29008.47
SOL,Solana,2025-01-02 11:00,6,3409.97
ETH,Ethereum,2024-06-20 13:00,11,8722.29
ADA,Cardano,2024-05-15 10:00,4,1138.99
ETH,Ethereum,2024-03-07 22:00,23,7300.71
ETH,Ethereum,2024-03-07 11:00,10,11938.27
ETH,Ethereum,2024-02-06 23:00,21,11826.04
BTC,Bitcoin,2025-06-10 23:00,13,18311.89
ETH,Ethereum,2025-06-03 17:00,12,11005.35
SOL,Solana,2024-10-07 11:00,14,3534.61
ADA,Cardano,2024-01-12 02:00,2,1926.88
ETH,Ethereum,2024-12-31 14:00,16,12953.59
BTC,Bitcoin,2024-01-17 02:00,16,32892.11
BTC,Bitcoin,2025-05-04 02:00,4,25171.17
ETH,Ethereum,2024-01-13 04:00,16,19506.72
BTC,Bitcoin,2024-06-29 21:00,6,26893.16
ADA,Cardano,2024-04-30 17:00,4,868.63
ETH,Ethereum,2024-04-22 01:00,13,10543.07
ETH,Ethereum,2024-03-30 08:00,15,12150.59
SOL,Solana,2024-03-19 07:00,8,3908.12
BTC,Bitcoin,2025-03-09 21:00,5,18989.57
ETH,Ethereum,2025-02-06 12:00,13,19179.11
ADA,Cardano,2025-05-30 01:00,6,1234.69
ETH,Ethereum,2024-03-08 00:00,9,15768.88
ETH,Ethereum,2024-06-29 18:00,13,12492.46
SOL,Solana,2024-08-26 19:00,13,3457.4
ETH,Ethereum,2024-06-10 22:00,7,8258.39
SOL,Solana,2024-06-19 12:00,9,3186.52
SOL,Solana,2025-03-26 20:00,9,2723.74
SOL,Solana,2024-05-05 19:00,3,1380.05
ETH,Ethereum,2024-05-08 23:00,17,7430.94
ADA,Cardano,2024-04-20 18:00,3,1199.38
ETH,Ethereum,2025-07-20 05:00,9,10642.18
ETH,Ethereum,2025-05-24 15:00,9,10143.4
SOL,Solana,2024-08-15 08:00,12,3727.34
ETH,Ethereum,2024-11-21 20:00,18,12498.94
ADA,Cardano,2025-02-05 21:00,3,1050.87
SOL,Solana,2025-01-14 05:00,12,1814.16
ADA,Cardano,2025-06-05 10:00,5,1124.6
ADA,Cardano,2024-05-30 22:00,3,1880.09
BTC,Bitcoin,2025-02-15 05:00,10,22216.89
ADA,Cardano,2025-07-22 18:00,6,1309.53
ETH,Ethereum,2024-01-04 08:00,14,12881.04
ETH,Ethereum,2024-07-16 17:00,17,20972.44
ETH,Ethereum,2025-04-14 14:00,11,10949.85
ADA,Cardano,2025-02-25 03:00,6,906.13
BTC,Bitcoin,2024-10-31 12:00,14,29566.57
BTC,Bitcoin,2024-11-27 22:00,7,23618.08
ETH,Ethereum,2024-02-01 16:00,15,9419.48
ADA,Cardano,2025-03-03 04:00,3,1193.98
SOL,Solana,2025-03-31 08:00,6,2571.48
ETH,Ethereum,2025-01-09 21:00,15,8683.31
ETH,Ethereum,2024-06-22 21:00,16,10028.66
ETH,Ethereum,2024-05-28 22:00,19,16407.36
ETH,Ethereum,2024-10-16 07:00,17,8196.34
ADA,Cardano,2025-02-07 07:00,1,883.22
SOL,Solana,2024-12-31 06:00,10,2726.37
ETH,Ethereum,2024-05-08 11:00,14,19975.65
BTC,Bitcoin,2024-12-23 13:00,10,26921.13
ETH,Ethereum,2025-04-13 02:00,13,9988.79
BTC,Bitcoin,2025-07-26 23:00,3,31685.13
ETH,Ethereum,2024-06-28 03:00,14,11213.49
BTC,Bitcoin,2025-05-01 13:00,8,33015.13
ETH,Ethereum,2024-10-16 10:00,18,11174.99
BTC,Bitcoin,2024-11-17 21:00,9,8516.61
BTC,Bitcoin,2025-03-22 04:00,7,21153.26
BTC,Bitcoin,2024-10-28 09:00,11,22004.46
ETH,Ethereum,2025-05-27 18:00,16,8358.72
BTC,Bitcoin,2025-07-01 13:00,9,42917.12
BTC,Bitcoin,2024-02-10 17:00,5,33061.6
BTC,Bitcoin,2024-01-31 01:00,12,32205.72
BTC,Bitcoin,2024-11-24 22:00,7,24918.19
ETH,Ethereum,2024-12-16 13:00,19,18350.38
ETH,Ethereum,2025-05-07 13:00,16,12956.53
BTC,Bitcoin,2025-02-23 08:00,10,31656.41
BTC,Bitcoin,2024-10-25 21:00,13,41248.24
ETH,Ethereum,2024-11-17 19:00,11,4829.9
BTC,Bitcoin,2025-02-28 06:00,9,24042.95
ADA,Cardano,2024-07-23 09:00,7,785.37
SOL,Solana,2024-04-16 16:00,3,1768.0
SOL,Solana,2024-09-28 20:00,10,2314.41
BTC,Bitcoin,2025-06-23 07:00,12,25218.48
ADA,Cardano,2024-12-30 23:00,7,674.99
BTC,Bitcoin,2025-01-24 22:00,14,35655.48
ETH,Ethereum,2024-11-14 20:00,11,14254.45
ETH,Ethereum,2025-07-01 11:00,23,5760.16
ETH,Ethereum,2024-05-07 14:00,9,15234.21
SOL,Solana,2025-04-03 04:00,9,3823.26
ETH,Ethereum,2024-08-26 13:00,14,13978.32
SOL,Solana,2024-04-17 17:00,7,3413.05
BTC,Bitcoin,2024-01-02 07:00,11,32115.28
ETH,Ethereum,2024-05-13 05:00,14,14163.82
SOL,Solana,2024-12-07 21:00,8,2141.35
BTC,Bitcoin,2024-12-31 09:00,11,19363.03
BTC,Bitcoin,2025-01-06 10:00,20,42049.12
ETH,Ethereum,2024-04-06 02:00,9,8940.6
BTC,Bitcoin,2024-07-05 06:00,5,33393.45
ETH,Ethereum,2024-05-07 10:00,25,11118.18
ETH,Ethereum,2024-05-27 05:00,18,15299.09
SOL,Solana,2024-02-20 16:00,7,1798.74
BTC,Bitcoin,2024-02-07 12:00,14,34809.47
BTC,Bitcoin,2024-07-28 07:00,12,28446.56
BTC,Bitcoin,2024-09-03 17:00,9,20436.97
ADA,Cardano,2025-06-03 22:00,6,1032.06
SOL,Solana,2025-02-24 17:00,5,4757.25
ADA,Cardano,2025-06-24 02:00,4,1506.84
BTC,Bitcoin,2025-02-04 08:00,14,32358.14
BTC,Bitcoin,2025-07-18 03:00,6,30305.45
BTC,Bitcoin,2024-08-25 13:00,8,21751.57
ETH,Ethereum,2024-11-14 22:00,13,8611.37
ETH,Ethereum,2025-03-13 22:00,19,14947.23
ADA,Cardano,2024-04-02 18:00,6,1035.39
SOL,Solana,2024-03-25 04:00,10,3883.89
BTC,Bitcoin,2025-06-03 00:00,15,22408.66
SOL,Solana,2024-02-19 05:00,8,1849.31
ETH,Ethereum,2024-05-20 14:00,14,21308.58
ETH,Ethereum,2025-06-25 00:00,10,18873.62
BTC,Bitcoin,2024-06-29 08:00,9,21575.19
SOL,Solana,2024-10-06 09:00,7,2040.64
BTC,Bitcoin,2024-06-22 08:00,6,25569.26
SOL,Solana,2025-03-05 16:00,9,2855.61
ADA,Cardano,2025-05-01 03:00,8,1338.26
ETH,Ethereum,2024-10-14 10:00,14,18041.16
BTC,Bitcoin,2024-04-23 02:00,9,30605.98
ETH,Ethereum,2025-05-26 08:00,18,4346.72
SOL,Solana,2024-09-27 23:00,5,447.79
SOL,Solana,2025-04-22 23:00,12,1656.7
SOL,Solana,2025-05-07 17:00,10,2441.9
ETH,Ethereum,2025-02-21 07:00,7,7849.1
ADA,Cardano,2024-11-05 14:00,8,625.63
SOL,Solana,2024-03-08 09:00,3,1776.81
ETH,Ethereum,2025-03-09 09:00,14,7855.41
BTC,Bitcoin,2025-04-22 07:00,6,34962.69
SOL,Solana,2024-01-06 12:00,8,3628.28
BTC,Bitcoin,2025-06-22 23:00,5,5858.37
SOL,Solana,2025-07-29 18:00,10,1529.16
BTC,Bitcoin,2025-03-15 06:00,8,22821.54
BTC,Bitcoin,2024-11-06 12:00,8,25282.39
SOL,Solana,2024-03-19 01:00,12,1571.83
SOL,Solana,2024-07-23 16:00,8,3854.74
ADA,Cardano,2024-05-05 04:00,9,962.73
BTC,Bitcoin,2024-04-04 01:00,5,32764.99
ADA,Cardano,2024-06-19 06:00,10,1547.41
SOL,Solana,2024-11-13 08:00,8,3285.88
BTC,Bitcoin,2024-10-24 09:00,7,41761.19
SOL,Solana,2024-10-10 20:00,10,2687.44
BTC,Bitcoin,2025-03-23 06:00,4,9232.35
BTC,Bitcoin,2025-04-02 10:00,14,26392.46
ADA,Cardano,2024-08-20 19:00,6,924.46
BTC,Bitcoin,2024-01-18 11:00,9,22121.19
SOL,Solana,2024-07-02 20:00,12,1360.77
SOL,Solana,2025-06-14 02:00,7,2133.35
ADA,Cardano,2024-09-19 06:00,6,909.78
SOL,Solana,2024-11-26 18:00,9,3097.89
SOL,Solana,2024-09-25 19:00,11,1512.98
BTC,Bitcoin,2024-02-29 06:00,12,18401.38
BTC,Bitcoin,2024-08-22 00:00,10,26056.91
SOL,Solana,2025-06-05 17:00,9,2478.16
ADA,Cardano,2024-01-22 09:00,2,1404.56
ETH,Ethereum,2024-06-20 08:00,16,10918.03
ETH,Ethereum,2024-04-01 01:00,13,19190.09
ETH,Ethereum,2024-01-07 16:00,19,10901.61
BTC,Bitcoin,2024-08-08 19:00,9,27299.4
ADA,Cardano,2025-07-25 13:00,4,392.01
ETH,Ethereum,2025-03-08 16:00,11,5951.22
BTC,Bitcoin,2024-03-13 04:00,6,41286.86
ADA,Cardano,2024-01-27 05:00,2,1387.95
BTC,Bitcoin,2024-11-07 23:00,5,13187.87
SOL,Solana,2025-06-02 19:00,14,3048.48
ADA,Cardano,2024-12-20 19:00,3,503.29
ETH,Ethereum,2025-03-20 23:00,16,10310.34
ADA,Cardano,2024-08-14 19:00,5,266.16
BTC,Bitcoin,2025-01-10 05:00,14,35970.76
BTC,Bitcoin,2024-03-16 13:00,9,19513.23
ADA,Cardano,2024-07-27 20:00,4,913.14
SOL,Solana,2025-01-30 03:00,18,3079.71
ADA,Cardano,2024-03-26 10:00,4,687.33
SOL,Solana,2024-07-31 18:00,10,3531.53
BTC,Bitcoin,2024-07-31 03:00,14,13847.53
SOL,Solana,2024-09-17 01:00,9,3868.92
ETH,Ethereum,2024-11-14 15:00,16,12754.73
SOL,Solana,2025-07-06 23:00,6,2096.61
ADA,Cardano,2025-06-27 09:00,5,963.22
BTC,Bitcoin,2024-02-04 16:00,4,24684.85
ADA,Cardano,2025-05-14 13:00,4,1320.83
BTC,Bitcoin,2024-11-15 14:00,9,22236.13
ETH,Ethereum,2024-12-18 22:00,10,15984.36
BTC,Bitcoin,2025-02-24 07:00,10,26287.49
ETH,Ethereum,2024-09-30 02:00,11,8861.68
BTC,Bitcoin,2024-05-06 21:00,16,34193.44
ADA,Cardano,2025-05-12 15:00,7,1143.32
BTC,Bitcoin,2024-07-10 15:00,8,28643.03
BTC,Bitcoin,2024-09-18 05:00,7,23847.51
BTC,Bitcoin,2025-06-15 12:00,4,32883.13
ADA,Cardano,2025-06-23 01:00,2,987.13
ETH,Ethereum,2024-07-19 22:00,5,4290.89
ETH,Ethereum,2024-11-01 10:00,9,7878.88
BTC,Bitcoin,2025-04-07 20:00,7,43973.24
SOL,Solana,2024-01-25 00:00,13,2266.81
ADA,Cardano,2024-03-19 15:00,8,1094.7
ETH,Ethereum,2024-08-10 15:00,11,3602.73
BTC,Bitcoin,2024-06-27 00:00,9,26725.97
BTC,Bitcoin,2024-04-13 04:00,16,11150.12
BTC,Bitcoin,2024-01-24 05:00,13,23285.24
ETH,Ethereum,2024-04-20 14:00,14,18513.89
ETH,Ethereum,2024-01-22 00:00,15,13065.32
ETH,Ethereum,2025-07-09 01:00,16,4234.1
BTC,Bitcoin,2025-05-09 08:00,18,23148.74
ETH,Ethereum,2025-02-22 15:00,13,3261.07
ADA,Cardano,2025-04-09 15:00,5,1008.72
BTC,Bitcoin,2025-04-26 20:00,13,43184.85
ETH,Ethereum,2024-01-04 22:00,16,18169.59
ETH,Ethereum,2025-02-05 17:00,11,10961.49
ADA,Cardano,2024-08-11 06:00,8,947.69
SOL,Solana,2025-03-28 15:00,6,3066.09
ADA,Cardano,2024-03-20 07:00,3,937.21
BTC,Bitcoin,2024-06-07 06:00,5,24327.26
ETH,Ethereum,2025-04-01 02:00,17,18231.42
BTC,Bitcoin,2024-06-24 11:00,13,31508.03
ADA,Cardano,2024-02-11 22:00,7,1307.82
ADA,Cardano,2024-01-28 01:00,6,1242.14
SOL,Solana,2024-08-06 03:00,5,3026.41
BTC,Bitcoin,2024-07-27 13:00,9,19838.56
BTC,Bitcoin,2025-04-22 01:00,8,40618.08
ADA,Cardano,2025-01-01 18:00,3,1444.19
ETH,Ethereum,2024-08-23 09:00,9,8233.04
SOL,Solana,2025-03-25 19:00,9,5133.85
ETH,Ethereum,2024-04-28 20:00,14,7630.66
ADA,Cardano,2025-03-16 11:00,5,1110.78
ETH,Ethereum,2025-02-10 15:00,13,6432.15
ADA,Cardano,2024-05-17 00:00,2,960.5
ADA,Cardano,2025-03-23 10:00,8,1253.07
ETH,Ethereum,2024-03-03 13:00,9,10658.72
SOL,Solana,2024-10-16 04:00,7,3119.02
ETH,Ethereum,2024-09-08 19:00,8,10130.79
SOL,Solana,2025-01-02 05:00,11,3538.22
ETH,Ethereum,2025-07-22 14:00,18,12229.19
ADA,Cardano,2024-10-19 17:00,5,804.35
ETH,Ethereum,2024-03-03 17:00,13,10180.62
ADA,Cardano,2024-03-18 07:00,5,1045.42
ADA,Cardano,2025-01-11 09:00,3,1197.99
ETH,Ethereum,2024-04-03 12:00,16,2112.64
BTC,Bitcoin,2025-02-16 07:00,5,28895.99
ETH,Ethereum,2025-01-16 05:00,17,5377.46
ETH,Ethereum,2025-06-15 15:00,12,5713.91
BTC,Bitcoin,2025-04-06 14:00,9,6069.2
SOL,Solana,2025-03-21 07:00,7,1298.07
ADA,Cardano,2024-05-28 15:00,9,1181.79
ETH,Ethereum,2025-02-04 05:00,12,11768.39
ADA,Cardano,2024-02-24 12:00,4,695.78
ADA,Cardano,2025-02-06 22:00,3,662.28
ADA,Cardano,2024-12-25 01:00,8,621.19
BTC,Bitcoin,2024-06-01 07:00,9,18041.57
ETH,Ethereum,2024-03-08 21:00,10,6016.63
ADA,Cardano,2024-01-16 11:00,4,1000.27
BTC,Bitcoin,2024-05-31 01:00,12,18929.22
SOL,Solana,2024-09-16 10:00,5,2931.44
ETH,Ethereum,2024-10-20 14:00,14,13410.48
BTC,Bitcoin,2025-07-10 17:00,12,25427.2
ADA,Cardano,2024-09-20 21:00,2,1951.49
SOL,Solana,2024-09-25 13:00,8,3388.74
SOL,Solana,2024-11-12 09:00,18,3785.19
SOL,Solana,2024-05-31 11:00,6,1003.63
BTC,Bitcoin,2024-01-02 21:00,11,31500.6
ETH,Ethereum,2024-05-18 17:00,18,19132.95
SOL,Solana,2025-03-30 16:00,5,3993.49
SOL,Solana,2025-02-09 20:00,5,2025.81
ETH,Ethereum,2024-11-01 05:00,15,6689.9
SOL,Solana,2024-04-13 06:00,3,2543.45
BTC,Bitcoin,2024-10-25 15:00,12,14412.97
ETH,Ethereum,2024-09-03 05:00,17,8926.66
ADA,Cardano,2025-01-17 06:00,7,1520.86
ADA,Cardano,2025-07-20 02:00,5,123.15
ADA,Cardano,2024-04-08 15:00,9,1648.03
ADA,Cardano,2025-01-25 08:00,3,1000.2
SOL,Solana,2025-04-02 19:00,6,2232.21
BTC,Bitcoin,2024-10-19 16:00,5,35468.35
SOL,Solana,2025-01-02 04:00,9,2190.93
ADA,Cardano,2024-09-08 19:00,6,436.99
ADA,Cardano,2025-02-10 10:00,5,786.82
SOL,Solana,2024-05-03 14:00,7,2145.18
BTC,Bitcoin,2025-07-17 11:00,7,21611.13
ETH,Ethereum,2025-07-05 05:00,9,7265.03
SOL,Solana,2024-01-30 11:00,9,2359.26
ETH,Ethereum,2025-07-14 21:00,17,8019.01
SOL,Solana,2025-06-06 23:00,3,1649.65
ETH,Ethereum,2024-08-10 05:00,11,8080.58
SOL,Solana,2024-05-21 19:00,11,4180.07
SOL,Solana,2024-09-08 01:00,8,2322.6
ETH,Ethereum,2025-05-28 11:00,12,16863.52
SOL,Solana,2025-06-30 03:00,7,1493.54
BTC,Bitcoin,2024-07-09 03:00,17,26654.77
ADA,Cardano,2024-08-05 14:00,7,557.76
ADA,Cardano,2025-03-11 05:00,3,1264.22
ADA,Cardano,2025-06-11 10:00,8,785.7
SOL,Solana,2025-04-09 10:00,9,3749.06
SOL,Solana,2025-06-03 05:00,12,499.27
SOL,Solana,2025-07-12 12:00,9,1613.56
SOL,Solana,2024-06-23 05:00,5,3422.9
BTC,Bitcoin,2024-08-08 18:00,13,37462.86
ETH,Ethereum,2025-06-23 03:00,13,12452.32
BTC,Bitcoin,2025-06-24 07:00,11,16043.6
BTC,Bitcoin,2025-03-21 08:00,9,31412.88
ETH,Ethereum,2024-10-28 21:00,17,6054.23
SOL,Solana,2025-01-02 08:00,8,4499.1
ETH,Ethereum,2025-04-14 11:00,10,3023.39
SOL,Solana,2024-01-21 01:00,8,3269.35
BTC,Bitcoin,2024-11-17 08:00,3,28616.52
SOL,Solana,2024-06-23 03:00,6,1994.44
BTC,Bitcoin,2025-05-16 19:00,11,8532.91
ETH,Ethereum,2024-02-27 12:00,16,12396.59
BTC,Bitcoin,2025-05-17 19:00,11,30296.82
ADA,Cardano,2025-02-19 13:00,4,1128.95
ETH,Ethereum,2025-05-06 05:00,15,13036.06
ADA,Cardano,2024-07-05 13:00,6,200.65
BTC,Bitcoin,2024-09-21 20:00,10,3729.76
BTC,Bitcoin,2025-06-10 16:00,13,20493.55
BTC,Bitcoin,2024-10-25 08:00,8,35918.4
BTC,Bitcoin,2025-04-23 06:00,8,30608.79
ETH,Ethereum,2024-07-04 02:00,13,13693.36
ADA,Cardano,2024-04-17 07:00,3,1007.62
BTC,Bitcoin,2025-04-19 13:00,2,25037.73
ETH,Ethereum,2024-11-11 08:00,14,21266.04
BTC,Bitcoin,2025-04-03 03:00,9,18581.39
BTC,Bitcoin,2024-12-02 03:00,10,18236.18
BTC,Bitcoin,2024-08-13 04:00,9,24664.72
SOL,Solana,2024-08-29 06:00,6,2845.34
SOL,Solana,2024-05-23 04:00,6,3697.06
BTC,Bitcoin,2024-04-04 03:00,7,31565.55
ETH,Ethereum,2025-07-02 13:00,18,19938.11
BTC,Bitcoin,2024-02-28 14:00,8,9534.47
BTC,Bitcoin,2024-01-24 16:00,12,20138.35
BTC,Bitcoin,2024-10-31 00:00,11,38267.43
BTC,Bitcoin,2025-07-03 08:00,10,18213.66
BTC,Bitcoin,2024-06-24 18:00,9,22085.06
ETH,Ethereum,2024-05-03 03:00,14,10980.43
SOL,Solana,2024-03-18 00:00,9,1760.33
ADA,Cardano,2024-09-28 12:00,4,374.25
SOL,Solana,2024-05-19 07:00,13,2792.3
ETH,Ethereum,2025-04-15 09:00,16,8627.75
ETH,Ethereum,2024-12-11 20:00,14,2270.8
ETH,Ethereum,2024-08-22 09:00,15,7558.64
ETH,Ethereum,2024-11-01 14:00,8,5753.38
SOL,Solana,2024-05-13 19:00,8,3296.58
SOL,Solana,2024-05-20 18:00,14,2465.3
BTC,Bitcoin,2025-01-23 00:00,16,37948.24
ETH,Ethereum,2024-08-31 05:00,13,17782.37
ADA,Cardano,2025-01-12 22:00,3,766.06
SOL,Solana,2025-04-25 16:00,11,8904.92
ETH,Ethereum,2024-05-28 01:00,16,12599.05
ETH,Ethereum,2025-06-24 17:00,16,7582.67
SOL,Solana,2024-02-26 05:00,8,809.51
ETH,Ethereum,2025-06-17 06:00,16,20103.68
ADA,Cardano,2024-03-19 22:00,7,1725.53
BTC,Bitcoin,2024-11-30 03:00,2,13189.0
ETH,Ethereum,2024-04-06 15:00,11,6711.62
SOL,Solana,2024-10-09 22:00,12,3031.23
ADA,Cardano,2024-09-29 03:00,3,811.89
SOL,Solana,2024-12-01 00:00,10,1972.88
BTC,Bitcoin,2024-08-24 21:00,5,28842.89
ADA,Cardano,2024-02-06 08:00,5,1001.42
ETH,Ethereum,2024-09-06 01:00,8,8589.59
ETH,Ethereum,2024-12-22 00:00,14,5247.62
ETH,Ethereum,2024-12-31 02:00,9,14627.02
SOL,Solana,2024-11-05 17:00,5,3222.81
ETH,Ethereum,2024-11-24 20:00,12,2703.82
BTC,Bitcoin,2025-06-29 06:00,9,11467.1
SOL,Solana,2024-01-27 07:00,7,2746.35
ADA,Cardano,2024-05-21 23:00,2,1596.01
ADA,Cardano,2024-03-24 00:00,3,436.28
BTC,Bitcoin,2024-05-03 18:00,3,5505.3
